age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
56,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,true
47,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,false
29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,false
37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,false
51,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,0,2559,50,United-States,true
44,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,true
33,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,false
51,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,true
24,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
37,Self-emp-not-inc,Assoc-voc,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,false
40,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,false
34,Private,Masters,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,false
61,,Bachelors,Divorced,,Unmarried,White,Female,0,0,40,United-States,false
56,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,,false
69,Federal-gov,11th,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,false
41,Self-emp-not-inc,Assoc-voc,Divorced,Other-service,Unmarried,White,Female,0,0,10,United-States,false
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
57,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,false
26,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,false
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,true
90,,7th-8th,Separated,,Not-in-family,White,Female,0,0,15,United-States,false
39,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,false
51,Federal-gov,Bachelors,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,false
56,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Puerto-Rico,true
51,Private,10th,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,false
17,Private,12th,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,false
42,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,1741,50,United-States,false
42,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,false
29,Private,Prof-school,Never-married,Prof-specialty,Unmarried,White,Male,27828,0,45,Germany,true
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,true
47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,,true
43,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,false
64,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,9,United-States,true
40,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,true
21,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,false
31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,false
60,Private,Assoc-voc,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,true
32,Private,12th,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,true
66,,Bachelors,Married-civ-spouse,,Husband,White,Male,6767,0,20,United-States,false
27,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,0,0,20,United-States,false
40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,false
27,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,true
18,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,false
43,Private,HS-grad,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,false
52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,true
31,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,85,United-States,false
28,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,false
44,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,false
37,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,false
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,true
42,Private,9th,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,false
18,Private,10th,Never-married,Other-service,Own-child,Black,Male,0,0,10,United-States,false
46,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,1977,60,United-States,true
54,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,true
54,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1672,50,United-States,false
56,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,Germany,false
27,Private,Some-college,Never-married,Sales,Unmarried,White,Male,0,0,50,United-States,false
26,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,false
41,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
41,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,,false
32,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,false
18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,false
36,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,65,United-States,false
37,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,false
31,Private,5th-6th,Never-married,Farming-fishing,Own-child,White,Male,0,0,25,Mexico,false
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,false
24,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,false
25,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,35,Taiwan,false
55,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,false
64,Local-gov,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,false
30,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
65,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,false
46,Federal-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,false
45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,true
18,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,false
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,false
38,,Bachelors,Married-civ-spouse,,Wife,Other,Female,7688,0,50,,true
34,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Germany,true
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,40,United-States,false
26,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,3325,0,40,United-States,false
24,Private,Some-college,Never-married,Sales,Other-relative,White,Male,0,0,35,United-States,false
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,15024,0,80,United-States,true
36,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,34,United-States,false
44,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Nicaragua,false
23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,false
57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,false
41,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Mexico,true
20,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,Puerto-Rico,false
32,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,false
60,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,99999,0,40,United-States,true
38,Self-emp-inc,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,0,0,20,United-States,false
29,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Female,0,0,45,United-States,false
22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,false
21,Private,Some-college,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,30,India,false
40,Local-gov,HS-grad,Married-civ-spouse,Other-service,Other-relative,White,Male,3137,0,40,United-States,false
59,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,45,United-States,true
45,State-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,false
76,Local-gov,HS-grad,Widowed,Other-service,Not-in-family,White,Female,0,0,13,United-States,false
45,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,true
49,Local-gov,Masters,Separated,Prof-specialty,Unmarried,White,Female,0,0,70,United-States,false
36,Local-gov,Assoc-voc,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,60,United-States,true
22,Private,11th,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,false
47,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,false
26,Private,HS-grad,Married-AF-spouse,Sales,Husband,White,Male,0,0,55,United-States,false
21,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,false
27,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Female,0,0,15,United-States,false
26,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,false
20,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Female,0,0,25,United-States,false
31,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,England,false
57,Local-gov,Masters,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,false
39,Private,11th,Divorced,Sales,Other-relative,White,Female,0,0,40,United-States,false
36,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,Black,Male,14344,0,40,England,true
66,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,false
34,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
80,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,25,United-States,false
21,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,false
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,32,United-States,true
49,Local-gov,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,false
48,Self-emp-not-inc,Some-college,Divorced,Sales,Not-in-family,White,Female,3325,0,60,United-States,false
19,State-gov,Some-college,Never-married,Other-service,Not-in-family,White,Male,594,0,24,United-States,false
42,Private,11th,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,false
59,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,false
63,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,false
26,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,false
41,Private,9th,Divorced,Other-service,Other-relative,White,Female,0,0,35,United-States,false
42,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1628,40,United-States,false
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,false
45,Local-gov,11th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,false
47,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,true
47,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,false
34,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England,false
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,true
36,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,false
53,Private,HS-grad,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,United-States,true
21,,Some-college,Never-married,,Not-in-family,White,Male,0,2001,45,United-States,false
39,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,false
52,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
18,Private,Some-college,Never-married,Sales,Own-child,White,Female,2176,0,35,United-States,false
59,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,false
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,true
31,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,true
52,,Some-college,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,true
41,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,true
45,Private,Assoc-acdm,Widowed,Tech-support,Unmarried,White,Male,0,0,40,United-States,true
54,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
22,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,false
50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,40,United-States,true
20,,Assoc-acdm,Never-married,,Not-in-family,White,Female,0,0,32,United-States,false
43,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,false
48,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,false
24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,2174,0,45,United-States,false
54,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,true
26,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,false
53,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,true
51,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,true
54,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,44,United-States,true
32,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,true
46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,false
60,,Bachelors,Married-civ-spouse,,Husband,White,Male,0,0,12,United-States,false
52,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,false
44,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,false
56,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,40,United-States,false
57,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,false
35,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,false
30,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,false
29,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,false
49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,66,United-States,true
28,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,false
30,Private,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,false
45,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,1980,40,United-States,false
17,Private,10th,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,false
54,Local-gov,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,false
